,Jet.PT[0],Jet.PT[1],Jet.PT[2],Jet.PT[3],Jet.Phi[0],Jet.Phi[1],Jet.Phi[2],Jet.Phi[3],Jet.Eta[0],Jet.Eta[1],Jet.Eta[2],Jet.Eta[3],Jet.Mass[0],Jet.Mass[1],Jet.Mass[2],Jet.Mass[3],MissingET.MET,MissingET.Phi,MissingET.Eta,HT,DPhi_J0_J1,DPhi_MET_J0,DPhi_MET_J1,DPhi_MET_J2,DPhi_MET_J3,InvMass_J0_J1,InvMass_J0_J2,InvMass_J0_J3,InvMass_J1_J2,InvMass_J1_J3,InvMass_J2_J3,max_inv_mass
22115,627.1458,429.34802,156.40688,93.55446,2.6806622,-0.4184352,-1.1671002,-0.12967114,0.36264664,-0.6550618,-0.022667123,-2.6504164,34.559227,14.426488,6.266629,8.438678,17.776636123657227,1.6650431156158447,3.244495153427124,1306.4552,3.0990973,1.0156190395355225,-2.0834783017635345,-2.8321433067321777,-1.7947142571210861,1176.0,601.5554,1144.6978,253.21504,473.78867,434.76907,1176.0
22130,522.1116,304.63757,165.85788,85.66668,1.1965883,-2.130243,-1.4444094,-2.1965942,-2.0610971,0.10468938,0.449205,0.67280996,10.555374,12.371409,12.664138,0.51589,10.237869262695312,2.7091546058654785,5.90211820602417,1078.2737,-2.9563541,-1.512566328048706,1.4437876383410853,2.1296213308917444,1.3774364630328577,1311.2656,1107.6862,882.1311,171.98526,94.731125,92.91999,1311.265625
22184,386.37704,188.79646,127.669525,72.378685,-1.4594061,1.9187912,1.4183055,1.6037714,-2.3634517,0.5861647,1.5933758,-0.7697258,18.544193,4.1692986,11.369907,0.0,7.554128646850586,-0.2247486114501953,6.088212966918945,775.2217,2.9049883,-1.2346575260162354,2.143539786338806,1.6430541276931763,1.8285200595855713,1240.7214,1636.1486,446.59714,181.00691,174.88338,284.67993,1636.1485595703125
22255,234.36247,209.77852,118.261856,113.63929,-0.3957072,2.3588243,-0.14882381,3.0554843,-2.9045784,1.3069977,1.0765117,-2.9119167,22.269152,11.815737,0.0,14.447964,13.311052322387695,-1.9615058898925781,6.040240287780762,676.0421,-2.7545314,1.5657986998558044,-1.9628551642047327,1.8126820772886276,-1.2661951223956507,1846.6151,1196.7489,324.60745,301.8654,1258.8331,867.5453,1846.6151123046875
22261,82.731445,58.16562,32.21677,28.482658,0.6848566,-1.9034427,2.5340571,-2.449005,-3.639887,2.782357,-1.850976,-3.9371843,4.9353724,6.6425185,6.91973,5.5857973,10.476729393005371,-0.2983739972114563,5.936931610107422,201.5965,2.5882993,0.9832305908203125,-1.6050687432289124,2.832431137561798,-2.1506308913230896,1723.287,136.56134,98.848366,440.56253,1170.3911,86.1989,1723.2869873046875
22276,89.13245,76.93946,52.718456,28.503267,-2.811807,-0.35052916,1.8135738,0.8940837,-1.9531913,0.69860196,0.6304878,4.5999126,8.606046,6.5432944,-6.7434956e-07,5.0098124,13.511114120483398,-0.9552074670791626,-5.1572771072387695,247.29362,-2.4612777,-1.8565994501113892,0.6046783030033112,2.768781304359436,1.8492911458015442,329.6467,251.9942,1336.6857,112.861305,328.35956,278.93457,1336.6856689453125
22299,141.48357,110.52759,74.820114,68.02438,-1.5989313,1.4876238,1.3658329,-2.3251047,-1.6123589,2.8033507,-0.7623264,1.8266158,15.992371,11.910887,10.543455,5.5142393,42.249176025390625,0.6550094485282898,-4.161990165710449,394.85565,-3.086555,-2.253940761089325,0.8326143622398376,0.7108234763145447,-2.980114161968231,1151.6897,225.80405,535.02386,526.8474,186.8375,277.9146,1151.689697265625
22327,246.89369,145.76952,70.57058,,1.3750384,-1.8364114,-1.793255,,2.3661315,-1.1514306,3.752524,,6.5986104,17.700045,8.745683,,15.205378532409668,-2.4338014125823975,-5.671020984649658,463.2338,-3.0717359,-2.4743455092059534,0.5973900556564331,0.640546441078186,,1134.8131,330.34604,,1169.9138,,,1169.913818359375
22402,119.986305,113.45974,55.48602,28.468315,-1.3319811,1.7032019,1.8455604,-1.2917686,-2.6650066,0.12859781,-1.1980569,4.00249,17.301939,-1.9073486e-06,3.8355336,2.9655669,11.335771560668945,-2.961280107498169,-3.936577320098877,317.4004,-3.035183,1.6292990446090698,-1.618703309689657,-1.4763447682010096,1.6695115566253662,500.68878,210.20198,1637.0829,113.852394,402.4003,538.33044,1637.0828857421875
22403,1077.9264,1014.682,155.04211,132.9789,-2.9479907,-0.09129334,2.709499,0.57943726,-1.5501171,1.321443,-1.278349,-1.0386277,80.021164,129.89334,29.395119,25.791794,14.837525367736816,1.4613368511199951,-4.283366680145264,2380.6294,-2.8566973,1.8738578001605433,-1.5526301935315132,1.248162031173706,-0.8818995952606201,4640.2646,302.26312,778.79456,1565.8759,1120.7928,259.58514,4640.2646484375
22445,509.504,400.372,266.96866,57.505165,1.3026114,-2.528635,-0.90589756,0.61059856,-0.4871437,1.0641781,-0.15520263,1.8433331,-7.6293945e-06,23.460426,17.843513,5.4478207,104.0364761352539,-1.9678932428359985,-2.211353063583374,1234.3497,-2.451939,-3.012680713330404,-0.5607417821884155,1.0619956851005554,2.5784918069839478,1149.5164,670.91205,509.04785,637.4625,328.07578,338.07703,1149.516357421875
22524,119.72934,85.6109,59.76368,40.694252,1.2044036,-1.788676,-2.5733771,0.31639048,-3.5199907,0.93197244,2.2102466,1.4590617,18.744282,4.7305584,6.6551385,1.7332834,10.89488697052002,-3.1332201957702637,5.538056373596191,305.79816,2.9930797,-1.9455614725696009,1.3445441722869873,0.5598430633544922,-2.8335746268378657,948.97955,1488.788,838.1192,112.6517,107.481316,105.28024,1488.7879638671875
22603,254.33205,254.02463,25.707367,24.420967,0.31666926,-3.0028496,-2.5448985,1.1356941,2.8773675,-1.2683059,3.8874586,2.1873639,9.618365,17.38189,4.7249203,3.7768006,40.14873123168945,-1.9819122552871704,-4.632565021514893,558.48505,-2.9636667,2.298581510782242,-1.0209373235702515,-0.5629862546920776,3.1176064014434814,2051.9695,181.9945,86.14233,1059.053,451.55685,68.92614,2051.969482421875
22683,194.43083,194.12958,55.844833,,-1.8288406,1.0853596,3.0658596,,2.0523837,-2.1773844,-2.5589416,,25.706516,24.448982,0.0,,18.789749145507812,0.5684202313423157,4.5132646560668945,444.40527,-2.9142003,-2.397260844707489,0.5169393420219421,2.4974393248558044,,1633.9352,1043.8595,,181.01036,,,1633.9351806640625
22712,595.0699,535.0607,169.277,46.0594,3.0527403,-0.3764919,0.75948584,2.60588,0.5179036,-0.57177675,-0.529474,4.327819,-1.0789593e-05,16.771572,21.919386,5.634128,13.35586166381836,-1.0422239303588867,-5.509684085845947,1345.467,-2.8539534,-2.188221041356222,0.6657320261001587,1.801709771156311,-2.6350813547717493,1290.3518,676.61865,1090.2388,327.71536,1832.522,1006.1779,1832.52197265625
22726,139.31343,121.685715,89.93213,41.90587,1.3332119,-1.7673589,-1.1129205,-3.1306107,1.1049674,-3.6024268,0.41905314,0.47561017,18.711649,15.785171,6.257083,5.6631293,8.3670015335083,1.8855421543121338,6.286102294921875,392.83716,3.1005707,-0.5523302555084229,2.6302842537509363,-2.998462677001953,1.2670324484454554,1384.0903,225.95213,132.47871,771.0295,548.461,104.70824,1384.09033203125
22763,187.15108,160.46057,54.586205,37.851307,0.2053913,2.7080312,-2.5475373,-0.58185714,1.2260276,-3.093104,-0.454808,2.2616436,-5.3947965e-06,17.81861,9.66205,1.317707,29.7270450592041,-1.743875503540039,4.466909408569336,440.04916,-2.5026398,1.9492668062448502,-1.8312786261187952,-0.8036618232727051,1.162018358707428,1518.2137,276.21692,111.689514,342.4186,1139.1481,182.64226,1518.2137451171875
22829,526.1314,377.90057,232.95308,141.40958,-1.1816741,2.0590007,1.3755653,-1.8748524,-1.5960356,0.76423335,-1.3779111,-0.47967154,-1.5258789e-05,61.449047,8.457014,-2.6973983e-06,12.753591537475586,2.6952197551727295,5.16384744644165,1278.3947,3.0425105,2.406291429196493,-0.6362190246582031,-1.3196544647216797,1.7131131331073206,1592.1227,675.0589,370.2727,794.5527,529.9277,399.85797,1592.1226806640625
22831,200.97223,157.14626,121.93852,43.453846,-0.5429267,2.2866735,3.033527,-0.9892954,-0.08991417,1.5819012,-2.8814256,-3.5995133,9.140615,7.669054,6.072333,4.2370944,29.815223693847656,0.36143776774406433,4.409306526184082,523.51086,-2.8296003,-0.9043644964694977,1.925235778093338,2.6720891296863556,-1.3507331907749176,484.21088,667.9244,526.24023,1278.7415,1108.5214,142.47017,1278.741455078125
22868,155.71808,144.46477,46.875633,39.621437,-2.9461734,0.67862236,-2.2975776,-2.1335673,-0.8394374,3.064445,-0.2967653,3.9869077,13.6898155,0.0,7.0927825,4.5730147,42.13563919067383,0.13348716497421265,-5.160099506378174,386.67993,2.6583896,-3.0796605944633484,0.5451352000236511,-2.431064784526825,-2.267054498195648,1075.876,75.28014,873.165,458.71887,166.00603,363.57874,1075.8759765625
22886,132.11244,113.42672,28.081581,,2.6176925,-0.8169149,-0.2400146,,-2.730726,1.7091545,2.9701777,,11.576612,4.718158,3.940621,,12.278481483459473,-3.035280704498291,5.498361587524414,273.62073,-2.848578,-0.6302121321307581,2.218365788459778,2.795266106724739,,1139.8885,1056.9564,,82.93898,,,1139.8885498046875
22932,144.36174,83.5316,70.69053,31.735302,2.6690335,-0.036882013,-0.06559099,-2.2842917,3.103648,-0.22147876,-1.9558654,-1.5393076,13.069412,3.4479694,11.9510145,6.8974676,8.873920440673828,0.6031785607337952,-5.65272331237793,330.31915,2.7059155,2.0658549666404724,-0.6400605738162994,-0.6687695533037186,-2.887470304965973,598.31244,1275.7274,689.09485,151.42426,118.55012,89.330055,1275.7274169921875
22956,271.10953,205.80026,151.68959,33.288677,1.9711262,-0.6485367,-1.5953513,2.5539567,-0.5924388,1.2680217,-2.5239203,-4.5867133,8.40874,18.599464,22.528574,4.3766413,4.34015417098999,1.4484870433807373,6.995970249176025,661.88806,2.6196628,0.5226391553878784,-2.0970237255096436,-3.043838381767273,1.1054697036743164,681.74146,604.6511,689.5504,1162.0647,1551.0087,217.18771,1551.0086669921875
22965,345.86777,343.9985,163.39317,149.00896,0.23740272,2.7392318,-2.4345696,-0.7863411,1.448146,-1.213707,0.7075193,1.2491792,37.719734,27.664371,7.1236625,2.560791,2.3476405143737793,-1.8244962692260742,-6.39169454574585,1002.26843,-2.5018291,2.0618989914655685,-1.719457213078634,-0.6100733280181885,1.038155198097229,1381.1545,498.29465,231.23027,585.88354,838.00745,244.76906,1381.154541015625
23026,158.39386,153.68092,97.09921,77.07412,-0.02156057,-3.046967,2.35917,-0.49321124,0.20079431,-1.5083412,2.9915478,-0.29902807,-1.9073486e-06,10.442763,1.5258789e-05,1.9419793,13.595052719116211,-1.6204923391342163,-3.9549691677093506,486.2481,3.0254064,1.5989317689090967,-1.426474690437317,-2.3035230080233973,1.1272810995578766,432.88583,523.26953,76.09845,1150.9105,251.18881,464.4107,1150.9105224609375
23039,709.91846,476.62247,347.34885,111.075386,-2.5197027,-0.063147336,1.2890933,1.192796,0.9904792,-1.0684803,-2.4287388,-1.8975431,76.48298,29.220018,10.822431,0.0,30.73096466064453,2.025078535079956,4.926126480102539,1644.9652,-2.4565554,1.7384040991412562,-2.088225871324539,-0.735985279083252,-0.832282543182373,1797.5872,2818.5793,1249.409,786.82275,335.98325,107.8981,2818.579345703125
23216,272.5272,262.8622,189.2806,176.74525,-2.015709,1.4928064,1.3662332,-2.116377,-2.228855,1.4732846,-1.9921845,3.2890794,53.996044,59.56502,5.7826185,50.010544,33.893585205078125,-1.012351632118225,-4.669610977172852,901.4152,2.7746701,-1.0033572912216187,2.5051580667495728,2.378584861755371,-1.1040254831314087,1747.7384,459.2298,3451.9695,1225.6925,629.7984,2577.668,3451.969482421875
23229,120.070946,96.12675,90.37895,56.34374,0.57115704,-2.5598426,-1.611625,2.680266,1.9266338,-2.609214,-2.2926261,-1.9526172,11.022841,0.0,7.8368673,1.4321558,18.986690521240234,1.363786220550537,5.392301082611084,362.9204,3.1309996,-0.7926291823387146,2.359556500111715,-2.9754111766815186,1.3164796829223633,1049.0085,866.45496,578.463,90.951225,88.35369,122.60519,1049.008544921875
23249,75.10254,65.17159,43.78404,24.231766,-1.2901219,1.082015,2.7314508,2.719342,-2.3262122,0.7030857,3.8703911,1.0500363,8.227673,3.7493649,6.834879,5.8485312,9.521621704101562,-0.31674009561538696,-4.282832622528076,208.28995,-2.372137,-0.9733818173408508,1.398755133152008,3.0481908917427063,3.036082088947296,329.6411,1272.5251,236.88464,261.8473,60.722034,129.41986,1272.525146484375
23262,444.433,360.77026,246.89368,55.281166,-0.7963546,2.9557426,1.8740714,-0.8770685,-1.430026,0.73376524,-0.2590941,1.0773789,-1.5258789e-05,20.543049,38.49087,10.588073,57.734214782714844,0.8316187262535095,3.516599416732788,1107.378,2.5310884,-1.6279733180999756,2.1241238713264465,1.04245263338089,-1.7086872458457947,1295.4087,768.49713,505.84668,441.03113,272.36993,288.45273,1295.40869140625
23271,511.79407,416.79208,251.02208,69.09885,-1.6711158,1.0898788,2.3762317,-0.09170244,0.9674519,-0.6390049,-2.869516,1.4622922,19.841944,10.5314,22.979109,15.63511,59.63585662841797,-2.310839891433716,4.23110818862915,1248.7072,-2.7609944,0.6397241353988647,-2.8824666182147425,-1.5961137453662317,2.219137452542782,1226.0508,2474.4036,286.51505,962.94183,467.25632,1162.4363,2474.403564453125
23334,127.4081,113.261406,79.424774,35.411045,-1.1254048,1.5403979,2.665414,-1.3425736,3.0013862,-0.8615489,-0.2923149,-2.731315,10.441083,-1.9073486e-06,9.536743e-07,7.6943064,15.118254661560059,-0.042745523154735565,-4.899667739868164,355.5053,-2.6658027,-1.0826593115925789,1.5831434056162834,2.7081596180796623,-1.2998281195759773,844.41675,537.8223,1176.8102,115.01609,185.69577,190.26567,1176.8101806640625
23356,64.84024,64.1343,41.786068,39.843464,0.93824655,-2.0560265,-2.061439,0.37994322,-1.4188079,2.120013,-1.5098104,-3.8997045,4.1200514,8.766863,2.0396736,6.3053718,24.955190658569336,2.5993294715881348,4.1237945556640625,210.60408,2.994273,-1.661082923412323,1.627829376851217,1.6224167982684534,-2.219386249780655,389.4552,104.137474,163.98666,309.64706,1027.4855,144.76274,1027.4854736328125
23359,229.53046,149.94978,68.03521,48.18931,2.3126912,-1.0014061,-0.2688471,-1.9042932,0.107955776,-3.2712226,-0.5569474,-1.624957,53.56946,17.747633,0.7978478,3.9401293,24.41128921508789,0.6556787490844727,5.29062557220459,495.70474,-2.969088,1.6570124626159668,-1.6570848226547241,-0.9245258569717407,-2.5599719285964966,1051.916,262.09686,281.98895,373.94318,174.69688,105.43495,1051.916015625
23365,192.64565,151.63525,89.807106,33.04205,1.2360933,-1.380328,-2.075572,-2.9420693,-2.9845016,0.12916616,-0.37615952,3.0463297,18.549377,2.4267335,1.925715,7.591594,13.125345230102539,2.583472490310669,5.5337982177734375,467.13004,2.6164212,-1.347379207611084,2.319384757672445,1.6241408030139368,0.7576435248004358,842.4175,520.29004,1629.6239,99.46217,304.82373,295.4366,1629.6239013671875
23411,101.870056,90.71548,67.8418,48.66205,2.9045684,-0.25830188,-0.12596394,-2.838064,3.5085833,-3.4100962,1.0006942,0.6279036,13.384929,13.892338,2.0098438,6.7434956e-07,17.307519912719727,1.8426446914672852,-2.7176733016967773,309.0894,-3.120315,1.0619237422943115,-2.1009465754032135,-1.968608632683754,1.6024766604052942,3059.7285,315.30936,283.42767,703.4557,508.03888,114.3505,3059.728515625
23583,240.0033,166.9825,126.47651,55.558388,-1.4382863,2.3956351,1.8170655,0.3441252,2.2649763,-0.8068658,-1.2618705,-0.7411485,17.140839,3.8146973e-06,-2.6973983e-06,14.244648,13.515743255615234,-0.34710773825645447,-4.094181060791016,589.0207,2.449264,-1.0911785662174225,2.7427428662776947,2.1641732156276703,0.6912329494953156,963.75195,1046.0059,528.70337,106.40881,167.35484,124.53937,1046.005859375
23663,193.25731,124.270744,48.861427,30.46629,0.71539325,-2.3572161,-2.545852,2.9452827,-1.7227751,0.5060082,3.1965482,1.9800689,14.85682,7.026916,8.200466,4.0415044,3.0917720794677734,1.6081863641738892,-5.679727077484131,396.85574,3.0726094,-0.8927931189537048,2.3177828232394617,2.129146997128622,1.3370963335037231,523.54724,1145.5234,496.5324,279.86728,115.380165,59.646355,1145.5234375
23683,951.0901,736.5102,445.94565,309.53568,1.0167228,-2.2864544,-2.345597,0.354115,-0.8006332,2.4355125,-1.6796296,0.30944514,133.93498,78.21646,19.385878,33.700165,16.967111587524414,-0.8066508173942566,-5.620575904846191,2443.0815,-2.9800081,1.8233736157417297,-1.4798036217689514,-1.5389462113380432,1.160765826702118,4394.656,1435.7604,744.5072,4413.6094,1536.3893,1132.8043,4413.609375
23709,72.70021,54.707924,40.18123,38.438538,2.6691022,-1.2557337,0.49147913,-0.5777773,-2.7435186,0.30438837,3.7863166,2.3104787,7.7354593,4.9683127,6.7859883,0.0,31.305438995361328,1.4587668180465698,-2.640615463256836,206.0279,-2.3583496,1.210335373878479,-2.7145005464553833,-0.967287689447403,-2.036544144153595,299.9438,1416.1248,665.88727,269.78882,112.91294,75.37158,1416.124755859375
23729,134.58472,116.730965,29.874096,24.32161,1.7221841,-1.5886376,-0.84639823,-2.333877,1.2494892,-2.9319885,1.0110153,1.2042954,11.148117,16.582853,6.9953575,1.3467067,3.1348745822906494,2.9522523880004883,6.561010360717773,305.51135,-2.972364,-1.230068325996399,1.7422953287707728,2.4845346848117273,0.9970558325396937,1029.8741,124.4582,103.47118,419.8345,416.94873,38.18906,1029.8741455078125
23759,94.248566,86.08472,41.874252,22.133411,2.372128,-0.93680173,-0.34779477,1.818275,2.8061874,-0.2961453,-4.294368,2.7304466,17.694304,3.382695,6.774823,0.749358,15.56399917602539,2.9506747722625732,-3.672870397567749,244.34094,-2.9742558,-0.5785467624664307,2.3957088033305567,2.984715763722555,-1.1323997974395752,444.23557,2189.5186,31.935482,436.79428,207.2612,1021.28107,2189.5185546875
23786,442.3976,432.70627,58.964172,,1.0484233,-2.0554488,-1.8880447,,-1.2811117,0.031796988,3.0597858,,91.187256,21.483175,9.105986,,39.74189376831055,1.562058448791504,2.698320150375366,934.06805,3.103872,-0.5136351585388184,2.665678087865011,2.833082143460409,,1076.8,1438.3247,,692.246,,,1438.32470703125
23792,275.15326,251.84326,84.25806,71.60751,-3.1172903,-0.210674,0.8131691,1.5481589,-1.8006767,1.107213,-2.0632553,-1.2296417,0.0,35.59097,21.586826,0.8034125,28.60527992248535,-2.581193208694458,4.648204326629639,682.86206,-2.9066162,-0.5360970497131348,2.370519205927849,-2.8888229767428797,-2.1538332144366663,1188.1724,286.87344,218.77228,698.26404,443.59644,90.60008,1188.17236328125
23812,107.27949,95.49048,71.10783,63.166824,1.5084246,-2.0774565,-2.988531,0.08754477,2.7637424,-2.1862857,1.4720483,1.2773451,11.888533,8.594422,14.654018,9.501259,17.12676429748535,-0.7793395519256592,-4.393161773681641,337.04462,-2.6973042,2.2877641916275024,-1.29811692237854,-2.2091915607452393,0.86688432097435,1210.4817,186.07072,174.21413,506.13034,447.27875,136.76431,1210.481689453125
23821,193.38705,140.77257,81.68954,28.855978,-1.1826377,2.368875,2.1966455,-0.50483984,-1.6206781,4.1303887,1.7797966,-1.9240568,12.202674,15.005171,2.6973983e-06,5.144856,16.011842727661133,0.7858980894088745,-6.272593975067139,444.70514,2.7316728,-1.9685357809066772,1.5829769372940063,1.4107474088668823,-1.2907379269599915,2935.002,710.66473,57.642216,315.16663,1318.9875,316.42813,2935.001953125
23834,337.0209,170.92702,113.670586,101.70536,0.761024,-2.121394,-2.4033654,-2.947343,-0.20904513,0.18801397,3.5745797,0.051502876,14.870832,3.3471215,21.558424,4.789429,20.80414390563965,0.07868961244821548,-5.316941261291504,723.3239,2.882418,0.6823343858122826,-2.2000835314393044,-2.4820549860596657,-3.0260327234864235,485.94662,1328.231,359.32605,733.75305,107.72477,610.98773,1328.23095703125
23905,323.21106,200.67871,196.673,110.01055,-2.7037761,-0.23670499,0.4110744,1.9567258,-2.4187973,0.2614528,-0.4427586,0.4785367,19.865244,-2.6973983e-06,0.0,11.40291,29.29631996154785,-0.9945166707038879,4.770448684692383,830.5733,-2.467071,-1.7092594504356384,0.7578116804361343,1.405591070652008,2.951242506504059,1025.8892,771.31006,807.8515,190.75002,267.01428,249.48624,1025.88916015625
23910,241.685,240.21901,137.93887,113.79939,-2.9426918,0.6916481,-0.4032362,-2.5763514,-3.064635,1.8869181,-1.4593204,-0.78246415,40.68156,46.762676,9.081449,12.075029,41.67476272583008,2.438502788543701,5.08479642868042,733.6423,2.6488457,0.9019907156573694,-1.7468546628952026,-2.841738998889923,1.2683311144458216,2884.969,479.863,474.69623,956.5766,673.90936,239.21239,2884.968994140625
23941,282.69055,199.76038,92.06317,34.35331,-1.8257347,0.9553645,1.554295,-3.0060554,2.3914633,-0.54660976,-1.0622666,-1.5074573,19.903715,10.245578,8.334408,7.786701,23.360687255859375,-1.3069911003112793,-3.3058764934539795,608.86743,-2.7810993,-0.518743634223938,2.262355625629425,2.8612860441207886,-1.6990642547607422,1084.4678,935.6834,688.24884,108.40329,174.07571,90.551544,1084.4677734375
